Регион,Год,Месяц,Поездки,Месяц_номер,Дата,is_outlier,lag_1,lag_3,lag_6,lag_12,ma_3,ma_6,ma_12,месяц,квартал,год,день_года,is_holiday_month,season
Чеченская Республика,2025,январь,6717.0,1,2025-01-01,False,208591.0,158022.0,51158.0,138665.0,135004.66666666666,126207.33333333333,101485.83333333333,1,1,2025,1,1,зима
Чеченская Республика,2025,январь-февраль,13910.0,2,2025-02-01,False,6717.0,189706.0,77797.0,164423.0,76406.0,115559.5,88943.08333333333,2,1,2025,32,1,зима
Чеченская Республика,2025,январь-март,25687.0,3,2025-03-01,False,13910.0,208591.0,116411.0,186355.0,15438.0,100438.83333333333,75554.08333333333,3,1,2025,60,1,весна
Чеченская Республика,2025,январь-апрель,45412.0,4,2025-04-01,False,25687.0,6717.0,158022.0,7989.0,28336.333333333332,81670.5,78672.66666666667,4,2,2025,91,0,весна
Чеченская Республика,2025,январь-май,79653.0,5,2025-05-01,False,45412.0,13910.0,189706.0,19771.0,50250.666666666664,63328.333333333336,83662.83333333333,5,2,2025,121,1,весна
Чеченская Республика,2025,январь-июнь,123674.0,6,2025-06-01,False,79653.0,25687.0,208591.0,30890.0,82913.0,49175.5,91394.83333333333,6,2,2025,152,0,лето
Чеченская Республика,2025,январь-июль,195800.0,7,2025-07-01,False,123674.0,45412.0,6717.0,51158.0,133042.33333333334,80689.33333333333,103448.33333333333,7,3,2025,182,0,лето
Чеченская Республика,2025,январь-август,237643.0,8,2025-08-01,False,195800.0,79653.0,13910.0,77797.0,185705.66666666666,117978.16666666667,116768.83333333333,8,3,2025,213,0,лето
Чеченская Республика,2025,январь-сентябрь,266905.0,9,2025-09-01,True,237643.0,123674.0,25687.0,116411.0,233449.33333333334,158181.16666666666,129310.0,9,3,2025,244,0,осень
Чувашская Республика,2022,январь,32604.0,1,2022-01-01,False,,,,,32604.0,32604.0,32604.0,1,1,2022,1,1,зима
Чувашская Республика,2022,январь-февраль,61518.0,2,2022-02-01,False,32604.0,,,,47061.0,47061.0,47061.0,2,1,2022,32,1,зима
Чувашская Республика,2022,январь-март,97454.0,3,2022-03-01,False,61518.0,,,,63858.666666666664,63858.666666666664,63858.666666666664,3,1,2022,60,1,весна
Чувашская Республика,2022,январь-апрель,152279.0,4,2022-04-01,False,97454.0,32604.0,,,103750.33333333333,85963.75,85963.75,4,2,2022,91,0,весна
Чувашская Республика,2022,январь-май,190389.0,5,2022-05-01,False,152279.0,61518.0,,,146707.33333333334,106848.8,106848.8,5,2,2022,121,1,весна
Чувашская Республика,2022,январь-июнь,256087.0,6,2022-06-01,False,190389.0,97454.0,,,199585.0,131721.83333333334,131721.83333333334,6,2,2022,152,0,лето
Чувашская Республика,2022,январь-июль,327286.0,7,2022-07-01,False,256087.0,152279.0,32604.0,,257920.66666666666,180835.5,159659.57142857142,7,3,2022,182,0,лето
Чувашская Республика,2022,январь-август,388665.0,8,2022-08-01,False,327286.0,190389.0,61518.0,,324012.6666666667,235360.0,188285.25,8,3,2022,213,0,лето
Чувашская Республика,2022,январь-сентябрь,416093.0,9,2022-09-01,False,388665.0,256087.0,97454.0,,377348.0,288466.5,213597.22222222222,9,3,2022,244,0,осень
Чувашская Республика,2022,январь-октябрь*,458844.0,10,2022-10-01,False,416093.0,327286.0,152279.0,,421200.6666666667,339560.6666666667,238121.9,10,4,2022,274,0,осень
Чувашская Республика,2022,январь-ноябрь*,499171.0,11,2022-11-01,False,458844.0,388665.0,190389.0,,458036.0,391024.3333333333,261853.63636363635,11,4,2022,305,0,осень
Чувашская Республика,2022,январь-декабрь*,537427.0,12,2022-12-01,False,499171.0,416093.0,256087.0,,498480.6666666667,437914.3333333333,284818.0833333333,12,4,2022,335,1,зима
Чувашская Республика,2023,январь,47049.0,1,2023-01-01,False,537427.0,458844.0,327286.0,32604.0,361215.6666666667,391208.1666666667,286021.8333333333,1,1,2023,1,1,зима
Чувашская Республика,2023,январь-февраль,95532.0,2,2023-02-01,False,47049.0,499171.0,388665.0,61518.0,226669.33333333334,342352.6666666667,288856.3333333333,2,1,2023,32,1,зима
Чувашская Республика,2023,январь-март,147583.0,3,2023-03-01,False,95532.0,537427.0,416093.0,97454.0,96721.33333333333,297601.0,293033.75,3,1,2023,60,1,весна
Чувашская Республика,2023,январь-апрель,222149.0,4,2023-04-01,False,147583.0,47049.0,458844.0,152279.0,155088.0,258151.83333333334,298856.25,4,2,2023,91,0,весна
Чувашская Республика,2023,январь-май,308125.0,5,2023-05-01,False,222149.0,95532.0,499171.0,190389.0,225952.33333333334,226310.83333333334,308667.5833333333,5,2,2023,121,1,весна
Чувашская Республика,2023,январь-июнь,454818.0,6,2023-06-01,False,308125.0,147583.0,537427.0,256087.0,328364.0,212542.66666666666,325228.5,6,2,2023,152,0,лето
Чувашская Республика,2023,январь-июль,522691.0,7,2023-07-01,False,454818.0,222149.0,47049.0,327286.0,428544.6666666667,291816.3333333333,341512.25,7,3,2023,182,0,лето
Чувашская Республика,2023,январь-август,587963.0,8,2023-08-01,False,522691.0,308125.0,95532.0,388665.0,521824.0,373888.1666666667,358120.4166666667,8,3,2023,213,0,лето
Чувашская Республика,2023,январь-сентябрь,621333.0,9,2023-09-01,False,587963.0,454818.0,147583.0,416093.0,577329.0,452846.5,375223.75,9,3,2023,244,0,осень
Чувашская Республика,2024,январь,44532.0,1,2024-01-01,False,621333.0,522691.0,222149.0,458844.0,417942.6666666667,423243.6666666667,340697.75,1,1,2024,1,1,зима
Чувашская Республика,2024,январь-февраль,89319.0,2,2024-02-01,False,44532.0,587963.0,308125.0,499171.0,251728.0,386776.0,306543.4166666667,2,1,2024,32,1,зима
Чувашская Республика,2024,январь-март,142251.0,3,2024-03-01,False,89319.0,621333.0,454818.0,537427.0,92034.0,334681.5,273612.0833333333,3,1,2024,61,1,весна
Чувашская Республика,2024,январь-апрель,225318.0,4,2024-04-01,False,142251.0,44532.0,522691.0,47049.0,152296.0,285119.3333333333,288467.8333333333,4,2,2024,92,0,весна
Чувашская Республика,2024,январь-май,321361.0,5,2024-05-01,False,225318.0,89319.0,587963.0,95532.0,229643.33333333334,240685.66666666666,307286.9166666667,5,2,2024,122,1,весна
Чувашская Республика,2024,январь-июнь,448056.0,6,2024-06-01,False,321361.0,142251.0,621333.0,147583.0,331578.3333333333,211806.16666666666,332326.3333333333,6,2,2024,153,0,лето
Чувашская Республика,2024,январь-июль,578597.0,7,2024-07-01,False,448056.0,225318.0,44532.0,222149.0,449338.0,300817.0,362030.3333333333,7,3,2024,183,0,лето
Чувашская Республика,2024,январь-август,688209.0,8,2024-08-01,False,578597.0,321361.0,89319.0,308125.0,571620.6666666666,400632.0,393704.0,8,3,2024,214,0,лето
Чувашская Республика,2024,январь-сентябрь,757205.0,9,2024-09-01,False,688209.0,448056.0,142251.0,454818.0,674670.3333333334,503124.3333333333,418902.9166666667,9,3,2024,245,0,осень
Чувашская Республика,2025,январь,67564.0,1,2025-01-01,False,757205.0,578597.0,225318.0,522691.0,504326.0,476832.0,380975.6666666667,1,1,2025,1,1,зима
Чувашская Республика,2025,январь-февраль,126823.0,2,2025-02-01,False,67564.0,688209.0,321361.0,587963.0,317197.3333333333,444409.0,342547.3333333333,2,1,2025,32,1,зима
Чувашская Республика,2025,январь-март,192844.0,3,2025-03-01,False,126823.0,757205.0,448056.0,621333.0,129077.0,401873.6666666667,306839.9166666667,3,1,2025,60,1,весна
Чувашская Республика,2025,январь-апрель,223556.0,4,2025-04-01,False,192844.0,67564.0,578597.0,44532.0,181074.33333333334,342700.1666666667,321758.5833333333,4,2,2025,91,0,весна
Чувашская Республика,2025,январь-май,262003.0,5,2025-05-01,False,223556.0,126823.0,688209.0,89319.0,226134.33333333334,271665.8333333333,336148.9166666667,5,2,2025,121,1,весна
Чувашская Республика,2025,январь-июнь,312347.0,6,2025-06-01,False,262003.0,192844.0,757205.0,142251.0,265968.6666666667,197522.83333333334,350323.5833333333,6,2,2025,152,0,лето
Чувашская Республика,2025,январь-июль,368758.0,7,2025-07-01,False,312347.0,223556.0,67564.0,225318.0,314369.3333333333,247721.83333333334,362276.9166666667,7,3,2025,182,0,лето
Чувашская Республика,2025,январь-август,417686.0,8,2025-08-01,False,368758.0,262003.0,126823.0,321361.0,366263.6666666667,296199.0,370304.0,8,3,2025,213,0,лето
Чувашская Республика,2025,январь-сентябрь,445785.0,9,2025-09-01,False,417686.0,312347.0,192844.0,448056.0,410743.0,338355.8333333333,370114.75,9,3,2025,244,0,осень
Чукотский автономный округ,2022,январь,1608.0,1,2022-01-01,False,,,,,1608.0,1608.0,1608.0,1,1,2022,1,1,зима
Чукотский автономный округ,2022,январь-февраль,3555.0,2,2022-02-01,False,1608.0,,,,2581.5,2581.5,2581.5,2,1,2022,32,1,зима
Чукотский автономный округ,2022,январь-март,6125.0,3,2022-03-01,False,3555.0,,,,3762.6666666666665,3762.6666666666665,3762.6666666666665,3,1,2022,60,1,весна
Чукотский автономный округ,2022,январь-апрель,8723.0,4,2022-04-01,False,6125.0,1608.0,,,6134.333333333333,5002.75,5002.75,4,2,2022,91,0,весна
Чукотский автономный округ,2022,январь-май,10704.0,5,2022-05-01,False,8723.0,3555.0,,,8517.333333333334,6143.0,6143.0,5,2,2022,121,1,весна
Чукотский автономный округ,2022,январь-июнь,13449.0,6,2022-06-01,False,10704.0,6125.0,,,10958.666666666666,7360.666666666667,7360.666666666667,6,2,2022,152,0,лето
Чукотский автономный округ,2022,январь-июль,16412.0,7,2022-07-01,False,13449.0,8723.0,1608.0,,13521.666666666666,9828.0,8653.714285714286,7,3,2022,182,0,лето
Чукотский автономный округ,2022,январь-август,19656.0,8,2022-08-01,False,16412.0,10704.0,3555.0,,16505.666666666668,12511.5,10029.0,8,3,2022,213,0,лето
Чукотский автономный округ,2022,январь-сентябрь,22308.0,9,2022-09-01,False,19656.0,13449.0,6125.0,,19458.666666666668,15208.666666666666,11393.333333333334,9,3,2022,244,0,осень
Чукотский автономный округ,2022,январь-октябрь*,24717.0,10,2022-10-01,False,22308.0,16412.0,8723.0,,22227.0,17874.333333333332,12725.7,10,4,2022,274,0,осень
Чукотский автономный округ,2022,январь-ноябрь*,27597.0,11,2022-11-01,False,24717.0,19656.0,10704.0,,24874.0,20689.833333333332,14077.636363636364,11,4,2022,305,0,осень
Чукотский автономный округ,2022,январь-декабрь*,30068.0,12,2022-12-01,False,27597.0,22308.0,13449.0,,27460.666666666668,23459.666666666668,15410.166666666666,12,4,2022,335,1,зима
Чукотский автономный округ,2023,январь,3031.0,1,2023-01-01,False,30068.0,24717.0,16412.0,1608.0,20232.0,21229.5,15528.75,1,1,2023,1,1,зима
Чукотский автономный округ,2023,январь-февраль,7499.0,2,2023-02-01,False,3031.0,27597.0,19656.0,3555.0,13532.666666666666,19203.333333333332,15857.416666666666,2,1,2023,32,1,зима
Чукотский автономный округ,2023,январь-март,12183.0,3,2023-03-01,False,7499.0,30068.0,22308.0,6125.0,7571.0,17515.833333333332,16362.25,3,1,2023,60,1,весна
Чукотский автономный округ,2023,январь-апрель,15283.0,4,2023-04-01,False,12183.0,3031.0,24717.0,8723.0,11655.0,15943.5,16908.916666666668,4,2,2023,91,0,весна
Чукотский автономный округ,2023,январь-май,18417.0,5,2023-05-01,False,15283.0,7499.0,27597.0,10704.0,15294.333333333334,14413.5,17551.666666666668,5,2,2023,121,1,весна
Чукотский автономный округ,2023,январь-июнь,20817.0,6,2023-06-01,False,18417.0,12183.0,30068.0,13449.0,18172.333333333332,12871.666666666666,18165.666666666668,6,2,2023,152,0,лето
Чукотский автономный округ,2023,январь-июль,22605.0,7,2023-07-01,False,20817.0,15283.0,3031.0,16412.0,20613.0,16134.0,18681.75,7,3,2023,182,0,лето
Чукотский автономный округ,2023,январь-август,26994.0,8,2023-08-01,False,22605.0,18417.0,7499.0,19656.0,23472.0,19383.166666666668,19293.25,8,3,2023,213,0,лето
Чукотский автономный округ,2023,январь-сентябрь,29815.0,9,2023-09-01,False,26994.0,20817.0,12183.0,22308.0,26471.333333333332,22321.833333333332,19918.833333333332,9,3,2023,244,0,осень
Чукотский автономный округ,2024,январь,1168.0,1,2024-01-01,False,29815.0,22605.0,15283.0,24717.0,19325.666666666668,19969.333333333332,17956.416666666668,1,1,2024,1,1,зима
Чукотский автономный округ,2024,январь-февраль,2866.0,2,2024-02-01,False,1168.0,26994.0,18417.0,27597.0,11283.0,17377.5,15895.5,2,1,2024,32,1,зима
Чукотский автономный округ,2024,январь-март,5039.0,3,2024-03-01,False,2866.0,29815.0,20817.0,30068.0,3024.3333333333335,14747.833333333334,13809.75,3,1,2024,61,1,весна
Чукотский автономный округ,2024,январь-апрель,8260.0,4,2024-04-01,False,5039.0,1168.0,22605.0,3031.0,5388.333333333333,12357.0,14245.5,4,2,2024,92,0,весна
Чукотский автономный округ,2024,январь-май,10684.0,5,2024-05-01,False,8260.0,2866.0,26994.0,7499.0,7994.333333333333,9638.666666666666,14510.916666666666,5,2,2024,122,1,весна
Чукотский автономный округ,2024,январь-июнь,12898.0,6,2024-06-01,False,10684.0,5039.0,29815.0,12183.0,10614.0,6819.166666666667,14570.5,6,2,2024,153,0,лето
Чукотский автономный округ,2024,январь-июль,22448.0,7,2024-07-01,False,12898.0,8260.0,1168.0,15283.0,15343.333333333334,10365.833333333334,15167.583333333334,7,3,2024,183,0,лето
Чукотский автономный округ,2024,январь-август,31928.0,8,2024-08-01,False,22448.0,10684.0,2866.0,18417.0,22424.666666666668,15209.5,16293.5,8,3,2024,214,0,лето
Чукотский автономный округ,2024,январь-сентябрь,41938.0,9,2024-09-01,False,31928.0,12898.0,5039.0,20817.0,32104.666666666668,21359.333333333332,18053.583333333332,9,3,2024,245,0,осень
Чукотский автономный округ,2025,январь,2117.0,1,2025-01-01,False,41938.0,22448.0,8260.0,22605.0,25327.666666666668,20335.5,16346.25,1,1,2025,1,1,зима
Чукотский автономный округ,2025,январь-февраль,5244.0,2,2025-02-01,False,2117.0,31928.0,10684.0,26994.0,16433.0,19428.833333333332,14533.75,2,1,2025,32,1,зима
Чукотский автономный округ,2025,январь-март,12717.0,3,2025-03-01,False,5244.0,41938.0,12898.0,29815.0,6692.666666666667,19398.666666666668,13108.916666666666,3,1,2025,60,1,весна
Чукотский автономный округ,2025,январь-апрель,17833.0,4,2025-04-01,False,12717.0,2117.0,22448.0,1168.0,11931.333333333334,18629.5,14497.666666666666,4,2,2025,91,0,весна
Чукотский автономный округ,2025,январь-май,20418.0,5,2025-05-01,False,17833.0,5244.0,31928.0,2866.0,16989.333333333332,16711.166666666668,15960.333333333334,5,2,2025,121,1,весна
Чукотский автономный округ,2025,январь-июнь,24343.0,6,2025-06-01,False,20418.0,12717.0,41938.0,5039.0,20864.666666666668,13778.666666666666,17569.0,6,2,2025,152,0,лето
Чукотский автономный округ,2025,январь-июль,36869.0,7,2025-07-01,False,24343.0,17833.0,2117.0,8260.0,27210.0,19570.666666666668,19953.083333333332,7,3,2025,182,0,лето
Чукотский автономный округ,2025,январь-август,56446.0,8,2025-08-01,True,36869.0,20418.0,5244.0,10684.0,39219.333333333336,28104.333333333332,23766.583333333332,8,3,2025,213,0,лето
Чукотский автономный округ,2025,январь-сентябрь,70721.0,9,2025-09-01,True,56446.0,24343.0,12717.0,12898.0,54678.666666666664,37771.666666666664,28585.166666666668,9,3,2025,244,0,осень
Ямало-Ненецкий автономный округ,2022,январь,15571.0,1,2022-01-01,False,,,,,15571.0,15571.0,15571.0,1,1,2022,1,1,зима
Ямало-Ненецкий автономный округ,2022,январь-февраль,33030.0,2,2022-02-01,False,15571.0,,,,24300.5,24300.5,24300.5,2,1,2022,32,1,зима
Ямало-Ненецкий автономный округ,2022,январь-март,58156.0,3,2022-03-01,False,33030.0,,,,35585.666666666664,35585.666666666664,35585.666666666664,3,1,2022,60,1,весна
Ямало-Ненецкий автономный округ,2022,январь-апрель,92270.0,4,2022-04-01,False,58156.0,15571.0,,,61152.0,49756.75,49756.75,4,2,2022,91,0,весна
Ямало-Ненецкий автономный округ,2022,январь-май,120105.0,5,2022-05-01,False,92270.0,33030.0,,,90177.0,63826.4,63826.4,5,2,2022,121,1,весна
Ямало-Ненецкий автономный округ,2022,январь-июнь,166480.0,6,2022-06-01,False,120105.0,58156.0,,,126285.0,80935.33333333333,80935.33333333333,6,2,2022,152,0,лето
Ямало-Ненецкий автономный округ,2022,январь-июль,188063.0,7,2022-07-01,False,166480.0,92270.0,15571.0,,158216.0,109684.0,96239.28571428571,7,3,2022,182,0,лето
Ямало-Ненецкий автономный округ,2022,январь-август,211095.0,8,2022-08-01,False,188063.0,120105.0,33030.0,,188546.0,139361.5,110596.25,8,3,2022,213,0,лето
Ямало-Ненецкий автономный округ,2022,январь-сентябрь,241786.0,9,2022-09-01,False,211095.0,166480.0,58156.0,,213648.0,169966.5,125172.88888888889,9,3,2022,244,0,осень
Ямало-Ненецкий автономный округ,2022,январь-октябрь*,273697.0,10,2022-10-01,False,241786.0,188063.0,92270.0,,242192.66666666666,200204.33333333334,140025.3,10,4,2022,274,0,осень
Ямало-Ненецкий автономный округ,2022,январь-ноябрь*,299475.0,11,2022-11-01,False,273697.0,211095.0,120105.0,,271652.6666666667,230099.33333333334,154520.72727272726,11,4,2022,305,0,осень
Ямало-Ненецкий автономный округ,2022,январь-декабрь*,328175.0,12,2022-12-01,False,299475.0,241786.0,166480.0,,300449.0,257048.5,168991.91666666666,12,4,2022,335,1,зима
Ямало-Ненецкий автономный округ,2023,январь,22138.0,1,2023-01-01,False,328175.0,273697.0,188063.0,15571.0,216596.0,229394.33333333334,169539.16666666666,1,1,2023,1,1,зима
Ямало-Ненецкий автономный округ,2023,январь-февраль,50299.0,2,2023-02-01,False,22138.0,299475.0,211095.0,33030.0,133537.33333333334,202595.0,170978.25,2,1,2023,32,1,зима
Ямало-Ненецкий автономный округ,2023,январь-март,78129.0,3,2023-03-01,False,50299.0,328175.0,241786.0,58156.0,50188.666666666664,175318.83333333334,172642.66666666666,3,1,2023,60,1,весна
Ямало-Ненецкий автономный округ,2023,январь-апрель,109598.0,4,2023-04-01,False,78129.0,22138.0,273697.0,92270.0,79342.0,147969.0,174086.66666666666,4,2,2023,91,0,весна
Ямало-Ненецкий автономный округ,2023,январь-май,139180.0,5,2023-05-01,False,109598.0,50299.0,299475.0,120105.0,108969.0,121253.16666666667,175676.25,5,2,2023,121,1,весна
Ямало-Ненецкий автономный округ,2023,январь-июнь,169786.0,6,2023-06-01,False,139180.0,78129.0,328175.0,166480.0,139521.33333333334,94855.0,175951.75,6,2,2023,152,0,лето
Ямало-Ненецкий автономный округ,2023,январь-июль,201983.0,7,2023-07-01,False,169786.0,109598.0,22138.0,188063.0,170316.33333333334,124829.16666666667,177111.75,7,3,2023,182,0,лето
Ямало-Ненецкий автономный округ,2023,январь-август,237932.0,8,2023-08-01,False,201983.0,139180.0,50299.0,211095.0,203233.66666666666,156101.33333333334,179348.16666666666,8,3,2023,213,0,лето
Ямало-Ненецкий автономный округ,2023,январь-сентябрь,271755.0,9,2023-09-01,False,237932.0,169786.0,78129.0,241786.0,237223.33333333334,188372.33333333334,181845.58333333334,9,3,2023,244,0,осень
Ямало-Ненецкий автономный округ,2024,январь,24572.0,1,2024-01-01,False,271755.0,201983.0,109598.0,273697.0,178086.33333333334,174201.33333333334,161085.16666666666,1,1,2024,1,1,зима
Ямало-Ненецкий автономный округ,2024,январь-февраль,56713.0,2,2024-02-01,False,24572.0,237932.0,139180.0,299475.0,117680.0,160456.83333333334,140855.0,2,1,2024,32,1,зима
Ямало-Ненецкий автономный округ,2024,январь-март,93886.0,3,2024-03-01,False,56713.0,271755.0,169786.0,328175.0,58390.333333333336,147806.83333333334,121330.91666666667,3,1,2024,61,1,весна
Ямало-Ненецкий автономный округ,2024,январь-апрель,125623.0,4,2024-04-01,False,93886.0,24572.0,201983.0,22138.0,92074.0,135080.16666666666,129954.66666666667,4,2,2024,92,0,весна
Ямало-Ненецкий автономный округ,2024,январь-май,150235.0,5,2024-05-01,False,125623.0,56713.0,237932.0,50299.0,123248.0,120464.0,138282.66666666666,5,2,2024,122,1,весна
Ямало-Ненецкий автономный округ,2024,январь-июнь,177896.0,6,2024-06-01,False,150235.0,93886.0,271755.0,78129.0,151251.33333333334,104820.83333333333,146596.58333333334,6,2,2024,153,0,лето
Ямало-Ненецкий автономный округ,2024,январь-июль,207813.0,7,2024-07-01,False,177896.0,125623.0,24572.0,109598.0,178648.0,135361.0,154781.16666666666,7,3,2024,183,0,лето
Ямало-Ненецкий автономный округ,2024,январь-август,238423.0,8,2024-08-01,False,207813.0,150235.0,56713.0,139180.0,208044.0,165646.0,163051.41666666666,8,3,2024,214,0,лето
Ямало-Ненецкий автономный округ,2024,январь-сентябрь,271936.0,9,2024-09-01,False,238423.0,177896.0,93886.0,169786.0,239390.66666666666,195321.0,171563.91666666666,9,3,2024,245,0,осень
Ямало-Ненецкий автономный округ,2025,январь,19233.0,1,2025-01-01,False,271936.0,207813.0,125623.0,201983.0,176530.66666666666,177589.33333333334,156334.75,1,1,2025,1,1,зима
Ямало-Ненецкий автономный округ,2025,январь-февраль,45851.0,2,2025-02-01,False,19233.0,238423.0,150235.0,237932.0,112340.0,160192.0,140328.0,2,1,2025,32,1,зима
Ямало-Ненецкий автономный округ,2025,январь-март,78638.0,3,2025-03-01,False,45851.0,271936.0,177896.0,271755.0,47907.333333333336,143649.0,124234.91666666667,3,1,2025,60,1,весна
Ямало-Ненецкий автономный округ,2025,январь-апрель,108110.0,4,2025-04-01,False,78638.0,19233.0,207813.0,24572.0,77533.0,127031.83333333333,131196.41666666666,4,2,2025,91,0,весна
Ямало-Ненецкий автономный округ,2025,январь-май,130880.0,5,2025-05-01,False,108110.0,45851.0,238423.0,56713.0,105876.0,109108.0,137377.0,5,2,2025,121,1,весна
Ямало-Ненецкий автономный округ,2025,январь-июнь,155770.0,6,2025-06-01,False,130880.0,78638.0,271936.0,93886.0,131586.66666666666,89747.0,142534.0,6,2,2025,152,0,лето
Ямало-Ненецкий автономный округ,2025,январь-июль,185204.0,7,2025-07-01,False,155770.0,108110.0,19233.0,125623.0,157284.66666666666,117408.83333333333,147499.08333333334,7,3,2025,182,0,лето
Ямало-Ненецкий автономный округ,2025,январь-август,215165.0,8,2025-08-01,False,185204.0,130880.0,45851.0,150235.0,185379.66666666666,145627.83333333334,152909.91666666666,8,3,2025,213,0,лето
Ямало-Ненецкий автономный округ,2025,январь-сентябрь,251837.0,9,2025-09-01,False,215165.0,155770.0,78638.0,177896.0,217402.0,174494.33333333334,159071.66666666666,9,3,2025,244,0,осень
Ярославская область,2022,январь,114986.0,1,2022-01-01,False,,,,,114986.0,114986.0,114986.0,1,1,2022,1,1,зима
Ярославская область,2022,январь-февраль,219749.0,2,2022-02-01,False,114986.0,,,,167367.5,167367.5,167367.5,2,1,2022,32,1,зима
Ярославская область,2022,январь-март,323580.0,3,2022-03-01,False,219749.0,,,,219438.33333333334,219438.33333333334,219438.33333333334,3,1,2022,60,1,весна
Ярославская область,2022,январь-апрель,446853.0,4,2022-04-01,False,323580.0,114986.0,,,330060.6666666667,276292.0,276292.0,4,2,2022,91,0,весна
Ярославская область,2022,январь-май,580465.0,5,2022-05-01,False,446853.0,219749.0,,,450299.3333333333,337126.6,337126.6,5,2,2022,121,1,весна
Ярославская область,2022,январь-июнь,707498.0,6,2022-06-01,False,580465.0,323580.0,,,578272.0,398855.1666666667,398855.1666666667,6,2,2022,152,0,лето
Ярославская область,2022,январь-июль,1009729.0,7,2022-07-01,False,707498.0,446853.0,114986.0,,765897.3333333334,547979.0,486122.85714285716,7,3,2022,182,0,лето
Ярославская область,2022,январь-август,1307768.0,8,2022-08-01,False,1009729.0,580465.0,219749.0,,1008331.6666666666,729315.5,588828.5,8,3,2022,213,0,лето
Ярославская область,2022,январь-сентябрь,1479707.0,9,2022-09-01,False,1307768.0,707498.0,323580.0,,1265734.6666666667,922003.3333333334,687815.0,9,3,2022,244,0,осень
Ярославская область,2022,январь-октябрь*,1697120.0,10,2022-10-01,False,1479707.0,1009729.0,446853.0,,1494865.0,1130381.1666666667,788745.5,10,4,2022,274,0,осень
Ярославская область,2022,январь-ноябрь*,1889666.0,11,2022-11-01,False,1697120.0,1307768.0,580465.0,,1688831.0,1348581.3333333333,888829.1818181818,11,4,2022,305,0,осень
Ярославская область,2022,январь-декабрь*,2081459.0,12,2022-12-01,False,1889666.0,1479707.0,707498.0,,1889415.0,1577574.8333333333,988215.0,12,4,2022,335,1,зима
Ярославская область,2023,январь,78107.0,1,2023-01-01,False,2081459.0,1697120.0,1009729.0,114986.0,1349744.0,1422304.5,985141.75,1,1,2023,1,1,зима
Ярославская область,2023,январь-февраль,177333.0,2,2023-02-01,False,78107.0,1889666.0,1307768.0,219749.0,778966.3333333334,1233898.6666666667,981607.0833333334,2,1,2023,32,1,зима
Ярославская область,2023,январь-март,258602.0,3,2023-03-01,False,177333.0,2081459.0,1479707.0,323580.0,171347.33333333334,1030381.1666666666,976192.25,3,1,2023,60,1,весна
Ярославская область,2023,январь-апрель,396805.0,4,2023-04-01,False,258602.0,78107.0,1697120.0,446853.0,277580.0,813662.0,972021.5833333334,4,2,2023,91,0,весна
Ярославская область,2023,январь-май,539446.0,5,2023-05-01,False,396805.0,177333.0,1889666.0,580465.0,398284.3333333333,588625.3333333334,968603.3333333334,5,2,2023,121,1,весна
Ярославская область,2023,январь-июнь,736902.0,6,2023-06-01,False,539446.0,258602.0,2081459.0,707498.0,557717.6666666666,364532.5,971053.6666666666,6,2,2023,152,0,лето
Ярославская область,2023,январь-июль,1117937.0,7,2023-07-01,False,736902.0,396805.0,78107.0,1009729.0,798095.0,537837.5,980071.0,7,3,2023,182,0,лето
Ярославская область,2023,январь-август,1472845.0,8,2023-08-01,False,1117937.0,539446.0,177333.0,1307768.0,1109228.0,753756.1666666666,993827.4166666666,8,3,2023,213,0,лето
Ярославская область,2023,январь-сентябрь,1733399.0,9,2023-09-01,False,1472845.0,736902.0,258602.0,1479707.0,1441393.6666666667,999555.6666666666,1014968.4166666666,9,3,2023,244,0,осень
Ярославская область,2024,январь,94034.0,1,2024-01-01,False,1733399.0,1117937.0,396805.0,1697120.0,1100092.6666666667,949093.8333333334,881377.9166666666,1,1,2024,1,1,зима
Ярославская область,2024,январь-февраль,183843.0,2,2024-02-01,False,94034.0,1472845.0,539446.0,1889666.0,670425.3333333334,889826.6666666666,739226.0,2,1,2024,32,1,зима
Ярославская область,2024,январь-март,286276.0,3,2024-03-01,False,183843.0,1733399.0,736902.0,2081459.0,188051.0,814722.3333333334,589627.4166666666,3,1,2024,61,1,весна
Ярославская область,2024,январь-апрель,399646.0,4,2024-04-01,False,286276.0,94034.0,1117937.0,78107.0,289921.6666666667,695007.1666666666,616422.3333333334,4,2,2024,92,0,весна
Ярославская область,2024,январь-май,538882.0,5,2024-05-01,False,399646.0,183843.0,1472845.0,177333.0,408268.0,539346.6666666666,646551.4166666666,5,2,2024,122,1,весна
Ярославская область,2024,январь-июнь,684932.0,6,2024-06-01,False,538882.0,286276.0,1733399.0,258602.0,541153.3333333334,364602.1666666667,682078.9166666666,6,2,2024,153,0,лето
Ярославская область,2024,январь-июль,912876.0,7,2024-07-01,False,684932.0,399646.0,94034.0,396805.0,712230.0,501075.8333333333,725084.8333333334,7,3,2024,183,0,лето
Ярославская область,2024,январь-август,1114328.0,8,2024-08-01,False,912876.0,538882.0,183843.0,539446.0,904045.3333333334,656156.6666666666,772991.6666666666,8,3,2024,214,0,лето
Ярославская область,2024,январь-сентябрь,1233384.0,9,2024-09-01,False,1114328.0,684932.0,286276.0,736902.0,1086862.6666666667,814008.0,814365.1666666666,9,3,2024,245,0,осень
